	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Membrane Transport; Protein secretion system	296.178034730478	190.889754402415	129.49248418924	36.5672942144817	204.199545050101	40.7881057635132	1246.19879009041	92.1759036894381	111.401675394049	1092.67838496585	822.468516983619	839.008766661541	1877.01406767902	1388.12306402587	1717.04402861418	95.5070605480527	4299.14409793948	547.144510335231	205.940003847669	231.399148103883	13.2698253248844	20.6206856351096	6.12623775775715	86.2297541413888	184.068952256998	71.9174460478957	564.823013709151	15.5102056927775	35.6783380358091	703.937227651605	837.955908927295	45.8408593508323	49.8443381412723	328.039000657116	814.508996215699	54.2404202906031	74.4337212278798	0	237.22229936288	32.303748069752	31.7117036832565	5.5890462040006	1908.04478630208	355.298313936598	0	470.967143355373	1250.63659748886	1596.26725607118	389.636588849773	16.5008064101251	16.8465231191344	0.997069068941968	0	6.18763336007301	15.9872470881686	0	9.73630113152315	1035.85735293639	412.408797187089	0	767.766164074792	245.86500529076
Membrane Transport; Protein secretion system, Type I	1538.02982820444	1988.35419306475	1459.69286487802	238.112613489649	517.451893729108	74.8642447558153	2222.47547937361	710.118310660079	417.394588976406	1295.49043139329	1506.54088928249	1289.4571239726	1630.35516775966	319.224971019477	111.551585835677	110.11402274952	2328.93901939706	762.204348237062	324.441793771188	461.629613641585	1.48947018952784	41.7840208921958	74.898197102902	24.3472246987451	132.137272936841	524.643663792026	54.5722718559566	91.3378779685784	97.124364653036	136.950193725453	74.3979545309281	309.971525134199	16.7792821465669	114.562172290816	260.477496251721	429.696836068414	454.26462219956	169.916975766492	615.7836333761	255.199609751041	167.408296188354	5.5890462040006	22.9621435600824	1202.46273122917	95.7470090458125	2776.71943576269	39.2845937866051	38.7675693794294	880.214417187494	63.253091238813	76.6245083805791	9.17303543426611	27.3027765490356	36.0007759131521	68.8681413028799	0.482225784477697	27.5861865393156	8288.97652251871	5312.20399016598	37.1332453946027	3345.33968702443	2428.14314373378
Membrane Transport; Protein secretion system, Type II	7999.55163728654	9092.13391125343	8544.94111616344	2751.90149018751	3394.17702569836	1752.85593755857	4129.01940893879	4663.97944260176	4906.55658298044	3728.43741305917	7071.12505977769	6458.89897571514	4326.3068635246	4300.0277676202	2480.02185953735	1863.51129316406	960.301662576308	8768.19847940041	4463.66329568712	4094.18719997439	1392.31611125636	5040.94366335133	5377.94745873304	1159.53657627773	2889.70944483713	4893.33376757035	2901.88055594049	1021.08854144118	2006.90651451426	7163.42136503548	2118.10417166436	2624.38919783515	371.735125791221	6022.05838344307	6904.20411195782	3041.69006253018	3867.26966320734	2534.9775844082	5316.54946670911	1112.54108352226	1508.8871101382	255.100037454028	3234.92865345256	4628.87084625524	239.367522614531	6494.20450527495	2906.13559682557	3344.83567756155	9222.59081864599	1313.73920368613	779.695130489616	1533.89105566032	1799.59425928831	111.096144419493	618.378518782109	572.281449728906	223.529246811219	6460.39383357834	7270.48012415496	457.859921988168	5970.10657691776	7982.66277824551
Membrane Transport; Protein secretion system, Type III	33.0195674776747	64.706566495122	115.501342219368	53.8588054321824	60.7475349073776	14.1123403907514	140.803520118044	98.8465282985421	492.265195491238	180.631852585943	171.065166593319	550.797741857285	992.777005214043	110.420703902162	26.0120289841041	26.9666994488619	853.709968119862	135.30254702433	49.6633715051642	85.7033881866235	4.33300418771735	14.8324230006929	16.0731399235779	0	67.3188435631652	82.1352252678153	62.0001644141285	38.4882882005959	43.6068575993223	13.2319027754061	63.7696753122241	177.906192242516	2.632044258285	72.0903425634889	97.6790610943954	82.6520690142523	268.545190312351	0	223.727617662597	30.6885606662644	64.8983703285249	1.86301540133353	14.9436172375139	26.6473735452448	0	484.990978889528	40.9792233224979	18.9642222505434	26.8949676881888	71.5034944438756	23.0054670551621	12.8954266249828	12.7412957228833	2.250048494572	15.5773176756514	6.75116098268775	8.38403708547827	939.754154206989	604.215375505809	2.10188181478883	918.716964309316	405.336856777109
Membrane Transport; Protein secretion system, Type VI	685.67585462456	775.186819908284	602.363314383742	759.409156593772	975.620048572703	120.299096745551	411.894114868138	971.485511253156	762.450427696935	598.865233720593	4464.97031275259	4376.06233484854	4030.01538008488	672.394678776319	396.933557670896	255.060032287152	12894.5030564135	5716.17655244369	1205.72694990144	1103.23634247508	2.43731485559101	51.0090644657974	591.280753909981	8.11574156624835	807.826122757983	1286.85069444718	500.245825346269	306.757401479376	1071.34120601971	9061.2070205981	151.592824645726	675.606950908695	20.7273485339944	2720.99130187308	4645.95724713263	853.053882752212	1263.18403377902	27.55410417835	1935.42145438278	311.731168873107	470.513184881805	5.18982861800056	39.7281531436346	183.200693123558	95.7470090458125	4223.51180170302	140.038022556957	60.668728704172	5506.31908087044	364.667821663765	101.079138714806	4.18769008955627	13.6513882745178	56.2512123643001	767.797789644608	3.61669338358272	37.3224876708387	10899.09099546	8312.22652092328	135.921690689678	3142.29168233456	5859.52409296786
Membrane Transport; Protein secretion system, Type VII	765.521660112136	284.881156316294	204.955345665039	374.176964055162	694.571212374715	96.5490604781894	1216.40219454676	1062.44857410458	1887.31799417581	731.03488195421	185.281369210595	241.857501230885	335.019938762421	696.709702964077	3944.32401037809	177.530771371674	25.3867241758861	28.0100009629316	1221.25873790112	573.823139994983	169.528788844441	1138.47890690684	498.399084679469	351.005822740241	1411.38764019002	567.676233968226	2855.94889379506	112.018152225615	1563.90048390297	489.580402690026	957.663895916909	126.60808773087	137.688815261534	67.0607837799897	1070.33510860578	206.395365521386	303.207952648863	358.20335431855	403.419958197952	58.1467465255537	87.0228147587038	185.23695990402	13.8501818298909	353.077699474494	95.7470090458125	109.853378350881	1572.30809484742	1403.43635902804	663.863126480608	101.204945982101	52.7133142760012	340.598793950576	408.176509408083	19.125412203862	20.4964706258571	168.296798782716	40.5679213813465	22.3871040062186	81.9492373176641	16.1144272467144	36.4146349874214	63.8576827621638
Membrane Transport; Uni- Sym- and Antiporters	1865.8966669878	1517.75119447876	2122.56042618467	702.432209794463	1119.07205871543	2344.02531856139	2091.01991079867	1130.97408145264	626.453577215888	2283.5724912915	1308.97333171723	2613.67939062522	3481.98893704759	1498.38327271887	1796.33069388303	505.625614666161	2773.79253995605	994.829779963104	721.365264874238	771.914834962702	3358.75527738528	3966.76873664872	631.990591913141	1726.62401821934	1028.8242691982	710.92163880133	938.643075922453	1927.57389637462	270.560730104886	794.906559232522	847.465421912452	373.275568999634	2849.02340682737	342.009997277947	730.267266277146	1227.10145644455	1406.57840849743	3430.48597020458	1069.6310863488	3217.4533077473	2298.72977629559	3327.47857931036	1609.90139849022	1393.43557497009	3686.25984826378	2204.0794847847	2304.8502260447	2564.95301562991	1575.05782290386	1240.31061516107	1546.07607335282	3232.69733532365	3278.38089412545	3183.25610769574	3158.9160528571	2829.21867753065	3640.56526476203	3236.85254230453	2011.89815299197	3544.82368064137	2565.48386413381	2375.27311893676
Metabolite damage and its repair or mitigation; 	5048.54215645118	6078.27215435168	5329.95530180989	5741.91559386467	5387.98919047966	6883.03587302087	5744.17016149619	4809.1160628847	5482.67444647662	5467.98747869023	6396.56153823607	6910.1465317085	6226.85254119338	4836.44288043561	4255.55126742187	8989.83616001817	7323.35388893305	6534.12396756884	5514.16824082628	5384.02319218307	4933.71202869996	4558.4377078105	3390.90553568072	4145.62223880924	5964.2572001434	5195.74073332912	5381.65974803956	7569.69844315377	7507.64731668332	6429.82262199567	6511.31270976761	7386.92704967697	5980.45693743042	6660.99862890242	6272.3050006805	5613.2964825418	5498.97359130086	5407.49294500119	4611.15641186709	5966.01771226216	6160.55155158332	5396.22410996258	6099.54718219013	5072.06848265011	8066.6855121097	6852.39663787649	5032.35646406412	4779.10987586868	6880.2320504945	7123.39812725102	8279.88496764468	5164.55189203435	4673.43901421222	6704.2069936185	6618.17372195176	5502.23638637256	6702.36151781685	6530.02579446254	7016.7925032167	5760.2071134288	6890.45006158985	6120.36247528956
Microbial communities; 	458.281654413067	669.675280531879	428.441512343366	255.404124707349	562.097672395976	242.663414036091	2246.72172868855	545.171956689505	1695.98199974902	1757.78036193915	625.41876812296	1179.46740532113	1585.54797430378	1415.88873521057	805.289063966222	225.097032899528	987.803947100184	190.373057392128	895.282940376879	507.792575005744	1383.80807699194	1130.33916257719	985.533796707578	832.20166643905	901.495485087302	431.897667795833	1783.45216218147	102.53969319114	656.415348862525	299.592332006486	1666.40230486943	211.377295895504	1074.28531429564	147.347444361033	1580.60914557509	305.48392553279	398.80420246114	975.109131200498	470.656617897611	733.618118664069	565.156641610904	388.704856235375	5738.59200485148	838.652061854511	526.608549751969	553.941503599123	3242.90470277662	3467.51573477524	1615.45701487431	782.504908426823	1030.98910035004	1094.11712498565	1104.6248345464	46.3134981799404	72.2842197405228	872.909040868711	913.048683889504	485.827048351168	600.369382418699	447.116970490358	473.438807683127	520.556454419502
Microbial communities; Quorum sensing and biofilm formation	182.73045276688	171.294754232511	211.950916649975	432.287780442517	554.778692286653	999.222540350031	382.68176629593	643.412064569038	607.64550214936	778.813450194983	813.195033819369	1430.26594181024	1832.77088085405	796.537723061671	2983.37963194609	330.342068248559	184.086297357451	193.221532066325	487.42969253331	335.801457349406	1142.15282260612	1281.91929031598	1155.55336286641	2292.69699246516	2028.02824722861	378.647318399713	1726.90922495294	838.125559472678	87.2137151986446	71.452274987193	287.522922021782	76.4014322513871	2212.56220462083	101.150015534818	642.666203549633	396.823854074109	358.303501204794	1570.58393816595	345.179752965149	1342.54376977889	933.651554953551	1417.48857535749	363.749512269241	742.795537573699	1340.45812664137	791.178054718579	1107.67148755173	1409.05849571294	1204.82646390506	1276.06236238301	1507.67324645759	1433.91826368108	1379.24526200212	924.769931269094	990.389460641416	1913.23079991526	1703.31179239813	5607.36449669274	3062.84041784677	1168.64628902259	1540.09629573467	330.232982921203
Miscellaneous; 	6470.5876349135	6045.32671450558	6397.07756088432	8207.65674676908	6561.46566800772	7737.09061922945	3770.58389195779	6600.58305070848	3731.77527882501	4955.67817264906	6588.5038103286	6835.72115441936	6764.19419194504	3741.62481114986	3546.84853543669	3661.4785251677	7586.04138998893	7277.3384846446	4636.33459314041	4178.04017409789	4891.82632155202	5433.18889843673	5167.38273838174	6565.12769324703	4254.93559229812	4874.76491879568	3496.49093470435	6567.13598073452	3414.05355954694	6060.10120527953	2539.69258067295	3802.06270353867	6136.40555973381	6934.27132280588	6288.24029724351	4903.94449250755	4873.76682010492	5781.76952675711	4727.87357113445	5841.59444261349	6284.81718113283	5612.66657783894	2952.64007905123	5174.0316967017	7037.40516486722	5835.47378615672	3947.25436078587	4066.27329171662	6166.91963215681	5364.5038350784	5660.5223407341	5092.72968343489	5253.05420803445	7004.77597168508	6522.66016883526	5891.11129607178	6835.01862073386	6456.25927833395	6220.35143476089	7173.78101948026	6194.42072844027	5775.02684877312
Miscellaneous; Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	2076.24046081913	2214.45034887133	1813.78783026446	3930.55892696127	2550.66456809893	2083.8075298929	1599.37608432841	2655.51501484243	2252.62868296799	1753.07086872623	2069.58724526012	1791.15409678611	1533.15802503229	2204.24120260508	2272.05068549617	4422.53870961336	818.624213425497	3430.03825351154	2795.72183994322	2674.53005270574	980.071384709318	1538.95432792555	1981.34386320236	3368.03274999307	3136.09641227831	2670.37729997514	2253.83482765101	2144.71677607351	3365.65655471133	4156.14066175506	2338.78081123166	5083.96959181373	2091.73492288894	4552.30953893163	2787.47098419376	2841.63448639341	2359.98680834278	1575.17628886234	2093.80640275979	2163.70504571199	2981.63762770711	944.948026062102	3453.43349574255	3745.06629033795	1196.83761307266	2220.44062624121	2259.55740026721	1668.51590809648	1671.40308690079	3025.14784185627	3002.7568869283	973.139411287361	965.153151008409	1297.15295712076	1570.02964994066	820.989398073278	1758.21371266756	1600.0728795796	1605.99795949076	1397.40109319878	2031.64531521821	2342.31014504131
Motility and Chemotaxis; 	5749.39703138978	3983.1682762954	6225.90933465717	1733.11966532823	2197.15782881865	1068.75163203129	4331.02279931561	2748.29733895088	2481.94252127911	4225.32692680641	7892.5344225928	7769.70968948043	5586.29767698461	5057.52503105367	4919.27486595537	847.203807685079	4230.59994266459	7405.08466135266	2692.17658661199	2839.89863582039	625.848292363425	1372.90354360072	1176.23764948937	255.645859336823	1317.91061741374	3197.37891281792	2426.64702186154	668.662200977517	1276.49164972562	4714.52695887719	2348.29032421681	1674.28281533754	338.546692721909	6052.23573614407	7345.05193795528	1938.56670960701	2397.20366895672	404.126861282467	3960.3339558306	848.296424311688	849.578666118871	106.191877876011	4399.98408027483	5893.51078242331	191.494018091625	6240.60681269898	5247.49738650723	5262.31993706229	10825.7351584394	955.946718026583	277.695913350893	731.449868975828	772.668576337708	87.7518912883082	631.291295276399	167.814572998238	159.026251814878	4892.48981065632	7822.15824793877	555.597426375848	6530.4549801042	7608.88850758398
Motility and Chemotaxis; Flagellum	17037.5977821959	14045.0931987049	17959.267979625	3325.07256694474	4074.47622685989	3674.02734953367	13835.2604072836	6358.92451373321	11722.4944789647	11503.0890916978	15113.9887640204	19049.0504423615	18435.4967424484	16856.8118180873	16929.5789023755	2377.56400140799	16554.4875526017	16538.2439583845	5884.82189765826	5153.89011685922	1848.16169244232	5693.47983377816	4610.68558471717	872.442218371698	3031.65603497889	5679.12028873301	7708.33339965387	1246.8482020805	5847.28317809094	15079.4072004222	11167.5245432741	2966.55846941815	1000.83482921287	10775.5502737147	18178.3833619244	3810.91784119692	5091.04760927748	1331.78170195358	7016.5242377422	2144.96887183154	1747.09362850313	93.4169151240101	13009.6944798981	9797.35100680168	382.98803618325	13403.2808117687	14111.0260881486	15523.1389494359	20026.5376488317	1847.54029105368	744.235916504986	2496.4615348169	2203.33406750717	204.754413006052	1177.31727274923	738.046563143115	235.293944011809	16950.0630170327	20399.1473340346	655.787126214116	15900.8145136074	14166.0642480567
Motility and Chemotaxis; Social motility and nonflagellar swimming in bacteria	0	2.26096155806583	0	0	2.92759204372904	0	17.527409143325	0	0.723387502558762	10.2545416732978	0.564882223203035	2.39759604689849	46.2485437348797	0	0	0	0	0	0	2.33736513236246	0	0.542649621976569	0.395241145661752	0	0	1.17897452537534	0	0	0	0.661595138770305	1.11876623354779	0	0	0	19.6391763046933	2.81768417094042	4.37845418987528	0	2.84098562111234	0	0	0	0	0	0	31.5536299518488	0	0.503474927005577	0.340442628964415	0	0	0	0	0	0	0	0	0	0	0	62.3418550984654	0.517066257183513
Nitrogen Metabolism; 	1718.34827226388	1844.24480994708	883.004784428354	2132.38349401891	2416.11731708921	2825.56590896776	3209.70679937139	2128.73781086288	1110.88207476274	2688.96870544254	2001.44832708625	2497.49588218593	2882.41855468517	4681.24401317778	5490.78915661574	2861.6537102643	2672.40837866389	2494.03738800024	2724.48654066072	2357.13534577369	4005.18533964036	3438.40888805086	3168.15421333819	2668.05003990415	3208.80076332653	2229.34257960765	1942.69708325003	3382.8045841979	1920.68386426106	1551.93679677044	1473.13543802405	2508.51369225388	2547.4898364876	2064.16818073907	1904.31100764982	1972.84853368678	2287.92474980108	4886.26114096074	2149.79749437588	2425.4192446571	2085.96636902537	2249.99031469624	1700.47429808832	2812.96336986991	3351.14531660344	3014.73508885627	2532.16166970014	2861.91931007537	1355.30210590733	3027.80630511124	3505.43539935408	4645.11214275121	4362.07359998426	2239.64202028461	2819.49449929291	2141.92637820381	1971.60097913344	2688.72144399011	3812.04480197628	2963.30304521646	4046.68555688216	2629.34655106031
Nucleosides and Nucleotides; 	6277.12790203423	4694.72517806955	5668.42186393211	5265.69036688537	6118.6673713937	6373.78690696924	5655.21856009382	5657.49822907893	6201.72162402003	6351.89099114453	5655.03593648558	6479.20361723731	7044.44282010545	6481.51877432683	7009.49146422612	5110.18954555934	8367.98504168849	5612.91934550407	4895.96472834501	5107.92193592276	6300.59430808363	6940.48866508031	5565.78581320879	5266.1018087994	5100.26792789844	5445.68333270869	6423.15639744609	7072.65379590652	5950.35393241661	5567.6538903215	5824.85639496657	4710.6940228141	5276.59072679686	5126.79691998021	5329.45226457886	5686.7910780005	5918.9403223464	5970.05590530917	5431.96450756679	5892.20364792277	5456.87130512347	7717.94051761017	4889.1141859515	3330.9216931556	6127.808578932	5588.49846036077	7205.71884384659	7005.09839689209	8346.29149169159	8312.00621566037	8293.6520187958	6110.03925447638	5984.76861954861	7496.03655966663	7261.48961332866	5897.62134416223	6485.99927044967	7308.381029922	6312.60596124786	6331.56865341557	6372.12414717889	4879.8128021694
Nucleosides and Nucleotides; Purines	12375.517641576	12207.1467816696	11688.5572222771	15280.5935033012	14714.8095097931	16938.2505031433	11501.7780033356	13449.7984732108	11909.0078900411	12880.5398969095	10636.3556747643	11795.0237026348	11470.6415247051	12754.6345195592	11295.9737020105	16282.6429422198	9746.61435276822	12242.1902796207	14627.4927872584	13849.0831896752	16193.565036007	15867.7984794242	14974.1719180654	15354.9830433419	15756.0715057353	13445.2219831346	16657.2764461665	16807.6056763752	16037.743302078	13161.5531589835	16592.4220097473	16701.3530901532	15340.8699594141	15095.1961489207	13839.2451761835	14236.818887705	14335.0590176517	16633.4942223306	13327.063548638	13420.4844564183	13981.1739169111	17101.9490941272	13711.680011592	13006.1389045416	14633.3345491683	11377.6156790574	15335.0107847548	15482.9448677633	11964.4022714491	15874.875820301	16376.1790623728	17315.2343937887	17784.8011209039	19183.7259606797	19433.7969454752	14406.6560531993	14014.3236675907	8777.0557269786	9417.01268899764	17337.4889204976	10880.1588529283	11084.0477332596
Nucleosides and Nucleotides; Pyrimidines	10063.8152272825	9772.84483748539	10277.461249454	12051.8998513404	10798.4232532946	10770.6414472487	7419.35229036948	10188.469459778	14154.161568816	9731.56004795964	8672.21311116879	8278.4496006817	8919.38886347112	9689.65751022845	8910.37050537219	13484.473336908	8021.81427459269	11236.7578439259	11404.3591516202	10560.8000092967	10951.8034908365	9911.49534540203	10341.8798173854	10550.4640361229	11102.9930386494	11285.7336441554	10900.8113032273	12296.1464019964	13511.1884011718	12367.8595241721	11447.7754847778	12523.2861950345	9009.73425025879	12800.7859438704	10243.8977246138	10794.5480588727	10372.5579758145	9882.73869863488	9985.3542118046	8755.93091430629	10036.3854750102	8755.24087856694	8593.30886850892	11215.2133408549	10627.9180040852	9905.50249895816	11154.9759486294	10560.386593942	7999.8911167203	11444.9593260628	11782.2408950307	10698.3516959335	10919.0629113731	10650.0420369329	10926.2585612319	9042.939023418	8146.03861337437	7922.61459074127	8026.29172717771	9418.88272570457	9535.53631780616	9366.39671575074
Phosphate Metabolism; 	7850.33978828163	7202.77753498114	8548.73658552761	3075.0543227806	4657.79894157291	2292.39480493669	5547.42499386237	5710.05466539308	7936.28429057218	6471.29943196248	7325.39267049696	7639.04070492446	7896.84484162555	5118.67370574368	5304.95321877738	1955.08571004249	7773.41494265633	5203.21373819882	4493.8639945754	4541.50045218026	8749.68951880999	8905.96559587944	5244.05952064012	2877.03038523504	3704.45979150446	4875.05966242703	6414.06101880343	2352.38119673792	4019.75941870116	4308.969138811	4763.70662244649	2519.06436623145	7019.66203684611	3266.97784981516	5713.44984337852	3868.68036670119	5087.76376863508	8229.49244793388	6535.68742136894	6334.11892151698	4966.20029309416	5162.68182215256	4910.25393716555	3668.45509139537	4500.10942515319	6158.80110541641	7738.6028042696	7345.19571008436	8587.32487299839	6678.42638105798	7332.58504666067	8342.27748602366	8353.28448517745	2117.29563339226	2252.15219236918	7231.45786402754	5882.34860029524	4942.3061592107	5995.90322280541	6074.43844473973	6814.19781592618	6481.42553379533
Phosphate Metabolism; Phosphonate and phosphinate	276.466101500732	220.928243673861	121.455019653356	1044.29389059032	531.357955936821	305.652640658225	217.33987337723	625.825872417764	170.719450603868	300.344131675701	125.121412439472	45.8540243969337	231.618723095007	292.743261508057	124.057369001112	125.844597428022	162.865599712992	2290.17363805393	416.482018954504	307.363514905663	7.58275732850536	31.473678074641	216.59214782264	42.6076432228039	259.65839660078	410.283134830618	1407.96461388368	91.3378779685784	305.248003195256	3069.80144389422	110.757857121231	213.924010303884	112.519892041684	1971.5870431317	2354.63387484691	170.469892341895	315.24870167102	91.8470139278334	394.897001334615	131.799292124588	250.743703542028	39.1233234280042	134.857033606833	99.9276507946681	0	226.718674468839	1353.23871302564	1003.92900444912	1148.65343012593	244.211934869852	166.291486272746	6.78006966880538	20.4770824117767	19.125412203862	50.0113883270914	89.6939959128516	73.0222584864236	447.94376574605	213.60053914568	28.7257181354474	159.933076864755	121.510570438125
Photosynthesis; 	566.655700819642	956.70973357014	636.299275757474	846.150180079287	1245.69041460671	2957.91212555907	687.950808875507	1227.39492807515	849.256928003987	1137.1147322168	1259.68735774277	601.646758018591	686.020065400715	404.68866989724	250.61589463531	308.993431184876	705.360367102313	1059.39520591156	897.39219553733	829.180280705582	2112.33954151221	2095.71284007351	1935.10064915994	1533.87515602094	1430.42925594074	1120.61528636926	657.141106932144	2823.71911417954	762.128943042701	969.567675867882	501.20727262941	466.048736733462	1421.55065362312	901.967541840861	836.473864451211	1468.01345305996	1569.67582707029	2084.92721616182	1408.41862166644	1429.44085208653	1116.54696224303	2847.21982335231	66.6995598650011	387.497223637102	3399.01882112634	1382.51645307545	203.355544307132	307.371442936904	523.430542032787	756.836987344406	624.951664096922	2363.05369339246	2092.75782248358	3587.13981247142	3433.56875924358	1601.95405603491	1858.01079926567	1021.43683098644	1391.36196066778	2440.28478696984	1233.58217483389	1539.04771450673
Photosynthesis; Electron transport and photophosphorylation	274.469956363543	327.193436902955	390.263555797917	1072.35716289445	2072.73516696016	220.978598313717	203.31794606257	1633.09018839248	344.332451217971	621.6531041057	184.29282531999	139.360270225975	267.339143052841	363.76239156141	362.417596134296	421.354678888468	393.103659738914	47.4745779032739	851.947334353068	3089.99670498317	140.551823339082	188.842068447846	223.706488444551	79.1284802709214	522.778905156237	1626.98484501797	413.384959308871	482.539732664188	1985.1030857146	445.915123531186	547.07668820487	3048.41714683035	6.4156078795697	2069.94285934235	455.060387796905	2325.29386206858	5013.3300474072	156.139923677317	3356.62451134423	620.231962939239	1001.4998512061	201.205663344022	183.697148480659	3042.24181308212	382.98803618325	430.064289714087	200.120342465883	270.366035801995	236.267184501304	744.186369096643	173.627875373014	101.302217404504	106.480828541239	101.25218225574	100.022776654183	36.1669338358272	38.9452045260926	786.977295786172	189.341198134675	1412.4645795381	423.720692713635	132.627494967571
Photosynthesis; Light-harvesting complexes	12.9749433917311	24.8705771387241	15.1818774566696	14.4568372475858	7.3189801093226	0	3.505481828665	9.09630628514191	15.191137553734	6.83636111553189	6.91980723423718	0	0	16.6112541480723	5.75266025609994	7.8652873392514	1.36697745562464	0.949491558065477	2.87625703697862	4.67473026472492	0	0	4.74289374794102	0	2.30807463645138	10.6107707283781	0.454768932132972	6.89342475234554	8.91958450895229	3.30797569385153	1.11876623354779	27.2862258040668	0	1.11767972966649	2.32569193081894	14.7928418974372	37.2168606139399	0	46.8762627483536	3.2303748069752	2.94992592402386	0	1.45791387683063	133.236867726224	0	0	2.3108584580356	1.51042478101673	2.3830984027509	7.15034944438756	2.98889926307223	0	0	0	0	0	0	0	0	0	1.60224393944654	0.258533128591756
Prokaryotic cell type differentiation; Heterocyst development	0	2.58395606636095	0.893051615098209	41.386239963677	22.9328043425442	6.19566163496402	0	16.5754914529253	0	25.2185765595176	1.6946466696091	2.89709522333568	5.89073592287085	0	1.50069397985216	0	0.130188329107108	0	3.06800750611053	2.33736513236246	0	0	0.131747048553917	0	0.76935821215046	3.14393206766757	0	6.89342475234554	0	1.32319027754061	0	10.1868576335183	0	17.5103157647751	1.03364085814175	10.8011226552716	24.081498044314	0	71.0246405278085	17.2286656372011	9.34143209274221	0	0	0	0	7.01191776707751	2.4649156885713	3.85997444037609	0.113480876321472	30.0681361251169	1.44916327906533	0.797655255153575	0	0.750016164857335	0.546572550022857	0	11.359017986777	1.21011373006587	0.49307603680905	93.4169695461704	18.1587646470608	3.87799692887635
Prokaryotic cell type differentiation; Sporulation	7476.81112948507	7212.68269990219	4820.09725055674	2112.11557513259	3096.41651825075	1767.48458308557	20361.0069548292	3701.18595735441	4932.65881536444	17275.636458085	5254.58151375323	14233.5287320835	14894.9137831893	27746.8129976243	34014.8131192168	2751.72695626095	2920.18931603699	3249.55573318259	6756.71128080104	3502.73643127284	4479.55902727483	4372.12800426521	4423.47302872205	4730.8010213256	5563.03689250694	3670.73718475612	18127.5444037524	866.560936576104	2280.44043945547	2810.45614949626	19293.8695416874	1784.15535124192	5606.00751599785	2393.13858117091	18067.3531064124	2351.59224766402	3138.6219117756	4590.81991282621	4193.05802796005	4689.96582392683	3542.86103475265	2916.68368331631	34037.3078182493	7166.2929716191	2633.04274875984	4847.57248297292	31528.1203435934	38434.5207152152	18503.5675481594	3761.2671500413	3992.7165519398	4914.4869695437	4507.00583883206	179.628871483332	415.258494879865	4709.41701120918	4469.50312498754	2817.01030651223	4938.5016618684	3212.37604026893	4628.97984675436	5320.82723069217
Prophages, Transposable elements, Plasmids; 	4444.41714795221	1664.71369575304	5323.03415179288	251.7190485462	423.037050318847	215.815546951247	378.59203749582	796.836430578432	1017.80621610018	513.182841072594	1061.97857962171	1764.93039002315	894.138512207673	576.819781721468	114.552973795381	278.655894304907	49.9923183771296	271.554585606726	256.562127698493	340.086626758738	14.6238891335461	53.1796629537037	293.664171226682	2.02893539156209	171.951560415628	489.274428030766	53.6627339916907	77.5510284638873	146.677611924993	111.809578452182	48.106948042555	213.924010303884	47.8703049475585	134.121567559979	116.284596540947	267.67999623934	337.140972620397	688.852604458751	521.320861474115	264.890734171967	199.11999987161	39.1233234280042	30.6161914134432	1443.39940036743	287.241027137437	1404.72085933786	77.644844189996	46.319693284513	870.171359633044	91.3044621360257	37.4970998458153	82.1584912808182	116.036800333401	13.500290967432	15.5773176756514	32.7913533444834	137.930932696578	2310.71216756078	422.763393960079	170.953054269492	2121.66229290712	1572.91555435225
Prophages, Transposable elements, Plasmids; Pathogenicity islands	0.499036284297351	0	0	6.80321752827567	10.2465721530516	7.22827190745803	3.505481828665	13.3412492182081	0	0.911514815404252	5.08394000882731	1.49849752931156	1.50401768243511	0	2.00092530646954	6.74167486221548	0	0	6.90301688874869	16.3615559265372	0.270812761732334	2.17059848790627	1.18572343698526	0	3.46211195467707	4.71589810150136	7.27630291412755	0	0	0.661595138770305	0	2.18289806432535	0.493508298428438	6.70607837799897	0	2.81768417094042	6.56768128481292	0	0.710246405278085	1.29214992279008	0	0	1.45791387683063	0	0	11.6865296117958	0	0.503474927005577	1.02132788689324	4.40021504270004	1.35859057412374	0	0	0	0.819858825034285	0	0	0.201685621677645	2.66261059876887	0	1.45658539949685	0
