#NAME	H800_swab_1_S1	H800_swab_2_S1	H801_swab_1_S1	H802_swab_1_S1	H802_swab_2_S1	H803_swab_1_S1	H803_swab_2_S1	H804_swab_1_S1	H804_swab_4_S1	H805_swab_1_S1	H805_swab_2_S1	H806_swab_1_S1	H806_swab_2_S1	H807_swab_1_S1	H807_swab_2_S1	H809_swab_1_S1	H809_swab_2_S1	H810_swab_1_S1	H813_swab_3_S1	H813_swab_4_S1	H814_chip_2_S1	H814_chip_S1	H815_chip_S1	H817_chip_S1	H817_swab_1_S1	H817_swab_2_S1	H818_swab_1_S1	H818_swab_2_S1	H819_swab_1_S1	H819_swab_2_S1	H820_swab_1_S1	H820_swab_2_S1	H821_chip_S1	H821_swab_1_S1	H821_swab_2_S1	H822_swab_1_S1	H822_swab_2_S1	H823_chip_S1	H823_swab_1_S1	H825_swab_1_S1	H825_swab_2_S1	H827_chip_S1	H827_swab_1_S1	H827_swab_2_S1	H831_chip_2_S1	H831_chip_S1	H831_swab_1_S1	H831_swab_2_S1	H833_swab_1_S1	H834_swab_1_S1	H834_swab_2_S1	H835_chip_2_S1	H835_chip_S1	H837_swab_1_S1	H837_swab_2_S1	H838_chip_S1	H840_chip_S1	H840_swab_1_S1	H840_swab_2_S1	H841_chip_S1	H841_swab_1_S1	H841_swab_2_S1
o__Hemiaulales	1	3	1	15	8	4	2	6	5	2	1	0	0	1	28	0	0	0	2	3	1	0	2	0	5	0	3	0	3	0	2	3	1	0	0	4	0	0	0	2	3	0	2	0	2	0	2	3	2	2	0	1	2	0	0	1	5	0	0	0	0	0
o__Desmidiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Nodamuvirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Gaiellales	8	11	8	11	25	4	7	32	6	9	7	37	13	15	19	3	7	0	23	30	71	151	245	4	6	46	3	6	4	0	5	12	70	6	9	21	22	2	45	68	26	118	0	22	1	0	6	23	4	32	115	30	120	0	5	79	33	14	4	81	27	8
o__Candidatus Babeliales	6	19	10	0	8	2	0	9	5	2	1	13	0	2	5	0	6	0	11	15	5	31	7	0	4	14	2	2	0	4	0	1	4	0	3	4	2	0	7	2	1	1	2	2	0	0	0	1	46	2	0	3	3	0	1	1	0	1	2	3	2	0
o__Adinetida	16	98	18	137	101	26	56	326	12	196	329	25	16	15	17	25	71	51	114	82	37	106	117	8	95	95	29	63	17	162	20	42	38	35	14	10586	73	5	111	54	100	10	25	18	18	0	15	50	21	74	91	4	18	9	3	8	9	9	88	33	61	261
o__Erysipelotrichales	243	162	54	128	221	125	362	196	85	979	222	854	908	1680	2513	63	141	40	168	449	81	310	127	308	183	141	383	103	16	61	633	93	338	89	678	299	162	15	296	398	393	135	699	70	166	0	689	1537	736	75	274	65	220	55	44	228	97	109	448	124	726	836
o__Amphioxiformes	9	100	8	34	156	56	9	47	10	18	90	19	29	13	14	15	11	8	46	41	7	17	33	1	37	34	14	107	14	13	14	17	65	30	27	71	176	3	106	88	43	27	42	15	31	1	11	14	3	13	30	15	15	4	0	46	7	65	16	83	47	29
o__Aggregatilineales	4	6	5	16	22	5	5	22	7	12	5	7	8	16	9	0	5	0	9	20	24	363	107	4	10	22	6	4	1	4	33	11	37	15	4	28	28	10	66	66	35	46	2	5	0	0	1	12	2	32	85	54	232	0	2	45	9	3	2	13	24	4
o__Bacteroidales	1162	1216	1102	932	3833	1006	4598	1743	464	12196	12130	1675	1626	2226	2681	248	409	2349	732	10668	721	2406	1120	355	696	1704	519	354	276	1570	608	340	1668	676	1030	2690	1128	62	1649	2124	739	429	994	454	3505	13	677	1883	1402	526	808	512	1528	1922	1756	1005	422	1240	4937	1546	5310	25105
o__Bicosoecida	33	127	23	23	24	12	8	32	57	31	46	9	5	13	18	47	8	30	105	55	12	36	66	2	37	47	12	10	40	17	31	22	9	31	29	24	13	6	25	29	17	9	19	5	9	0	9	8	26	27	44	25	120	4	7	19	10	27	23	23	61	84
o__Thermodesulfovibrionales	0	0	6	7	0	0	0	10	5	27	24	18	6	13	2	0	2	3	10	2	13	113	28	0	8	4	19	0	0	1	1	0	26	1	73	3	0	0	8	96	6	3	50	1	1	0	67	85	4	4	2	25	70	1	2	12	15	0	1	6	1	24
o__Lentisphaerales	9	11	1	6	7	1	1	14	2	10	7	13	23	35	10	5	4	1	10	16	20	193	41	5	13	16	10	0	4	8	4	8	15	5	2	8	4	2	24	28	2	8	0	1	1	1	11	35	24	12	6	28	149	0	3	28	8	2	13	21	37	19
o__Longimicrobiales	59	301	127	98	170	22	32	276	38	86	60	56	35	1211	92	35	52	82	101	103	33	670	640	3	46	167	13	66	38	34	15	65	439	86	67	126	120	163	303	384	161	21	5	14	11	1	14	38	11	96	72	55	294	19	29	452	206	49	41	73	101	51
o__Zygnematales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
o__Venerida	1	44	0	52	68	21	4	27	31	20	3	1	4	6	10	14	9	0	74	15	4	6	9	2	27	26	8	23	19	1	13	9	7	6	10	41	62	0	26	24	11	4	12	10	9	0	9	9	9	3	15	6	40	2	6	4	1	6	2	6	5	13
o__Cucurbitales	2	21	16	43	371	20	4	166	8	57	7	11	10	20	23	34	4	3	55	121	5	3	7	64	48	159	51	54	197	64	51	108	2	62	131	253	81	2	248	61	85	19	14	18	21	0	10	24	4	19	26	6	2	9	20	0	2	450	5	7	2	4
o__Phthiraptera	0	5	1	0	25	10	0	150	0	1	0	13	8	1	0	5	4	0	3	3	0	0	1	1	5	36	0	5	3	5	1	4	18	2	5	29	38747	0	29534	15	17	2	0	5	2	0	0	10	1	0	32	3	2	1	0	7	6	0	13	10	1	4
o__Tubificida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
o__Eremomycetales	21	173	45	554	468	103	30	730	83	102	21	12	12	127	95	367	187	4	316	367	4	14	16	11	419	337	431	229	496	281	445	488	9	408	172	280	172	0	247	226	277	3	847	367	25	0	238	47	15	502	593	0	0	21	10	3	4	77	10	2	4	2
o__Sordariales	456	3670	1046	2033	1512	338	3083	2381	1236	991	164	310	166	4285	3044	5804	2879	158	33724	47000	86	34	60	33	25968	4050	6030	9225	4551	7274	2402	3712	324	5333	1267	1283	711	0	1024	1037	1024	14	8291	11797	71	1	9034	539	390	673	747	4	7	95	97	18	38	1026	91	24	49	117
o__Funariales	337	859	38	24	37	11	825	33	143	704	966	264	489	953	866	24	19	38	75	29	14	50	14	9	36	29	10053	12	37	32	165	20	20	15	13807	73	25	3	27	31	59	4	438	83	96	0	6851	16777	10846	8	27	4	3	1	8	5	3	457	1048	9	446	950
o__Monomastigales	0	0	0	11	23	3	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	27	18	5	11	0	0	0	0	0	0	0	2	2	0	0	0	2	0	25	20	1	0	8	7	0	0	0	0	0	5	5	0	0	0	0	0	0	0
o__Polivirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Candidatus Izemoplasmatales	0	0	0	0	0	0	0	0	0	1	1	1	15	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	25
o__Solanales	98	404	66	530	2861	153	75	1069	126	533	199	241	210	229	167	187	163	143	624	927	35	52	62	21	560	909	254	309	1145	458	337	684	13	490	778	1168	634	2	1102	387	406	18	182	110	76	0	82	188	64	209	203	24	80	33	84	44	11	147	75	48	205	122
o__Bathynellacea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Anseriformes	3	8	4	7	21	8	0	9	4	0	0	120	4	23	130	8	11	5	9	42	16	6	10	7	14	12	13	10	8	3	3	5	2	3	7	19	23	0	5	4	5	3	9	4	27	0	2	3	21	3	4	2	9	0	0	3	1	3	6	5	6	7
o__Plectida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
o__Malasseziales	1487	2918	781	1398	2084	441	1548	731	11780	5105	1169	162	186	805	1319	15398	1211	688	5375	6011	659	245	649	381	2245	236	106	239	13048	3841	8024	3796	54	2498	1428	537	433	30	108	619	409	76	362	834	1464	0	389	163	240	140	300	9	32	58	327	7	206	2622	131	98	26	252
o__Candidatus Methanoliparales	2	2	0	3	5	10	0	4	0	1	0	1	3	0	1	0	0	0	0	5	10	25	6	4	7	2	5	2	0	0	1	1	35	0	0	2	3	0	1	8	7	7	5	0	0	0	1	2	3	43	78	0	6	24	15	8	3	0	2	13	2	0
o__Tilletiales	1434	1807	713	1285	186	78	1526	135	11604	5082	1232	193	355	465	1102	14489	928	329	2954	3581	6	4	16	7	2135	252	47	190	12844	2226	8046	3791	21	1285	788	175	85	0	80	143	156	4	205	477	100	0	181	95	96	45	52	4	3	15	19	3	2	2538	268	9	129	938
o__Emcibacterales	36	23	48	3	14	3	2	18	56	29	39	45	41	23	12	2	13	57	6	20	2	18	33	7	6	24	2	0	3	15	3	7	22	1	75	15	4	0	28	23	15	15	1	0	11	0	5	7	13	10	6	2	20	0	7	8	4	54	70	5	119	71
o__Lingulida	0	6	0	43	96	16	3	37	16	11	5	3	1	6	6	20	6	1	34	17	2	35	19	2	16	14	21	19	11	7	9	23	1	7	16	28	65	3	23	12	21	2	9	9	2	0	19	21	12	6	34	6	2	6	1	1	0	2	7	3	7	1
o__Aeromonadales	460	658	307	68	120	154	911	162	224	9611	1911	8478	8446	3918	3823	222	2351	497	345	158	189	561	276	72	258	288	795	51	39	364	579	165	890	142	2359	168	105	15	155	639	150	303	3723	355	348	4	4153	10729	3444	215	395	187	580	22	46	427	244	1487	1581	206	1877	1746
o__Mononegavirales	0	0	1	6	1	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
o__Piccovirales	0	0	0	0	2	0	0	2	6	142	2	1	0	0	0	0	2	0	2	11	0	0	0	0	3	8	0	2	1	0	0	0	0	0	0	2	1	0	2	8	0	0	16	0	0	0	0	0	0	8	7	0	0	0	0	0	0	2	0	0	0	0
o__Gymnophiona	1	0	0	3	7	5	0	2	0	2	1	0	0	1	1	1	0	2	2	4	5	0	1	3	1	1	0	5	1	2	6	5	0	5	2	2	10	0	8	4	0	0	3	2	6	0	2	3	0	3	10	0	2	0	0	0	0	0	2	0	0	0
o__Oltmannsiellopsidales	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Georgefischeriales	508	505	323	540	40	16	680	55	5736	2433	486	46	60	135	385	6904	389	82	734	1201	1	1	4	1	1002	47	16	53	5818	428	3650	1751	9	241	148	21	15	0	24	23	35	1	85	142	7	0	42	30	35	19	22	0	7	6	4	29	1	1267	53	0	10	116
o__Pantopoda	2108	659	3051	114	281	235	172	287	255	699	2322	1595	1105	319	151	42	203	756	187	181	66	352	316	51	91	195	51	390	62	357	58	88	65	112	266	196	269	29	261	157	78	28	175	210	275	0	63	114	857	181	424	81	230	32	55	84	38	248	611	53	2876	3388
o__Stellavirales	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
o__Fragilariales	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
o__Picornavirales	9	1	16	1	1	1	0	1	0	6	7	50	9	0	0	0	0	0	1	0	0	1	0	3	0	0	0	2	0	2	0	1	0	1	2	1	0	0	1	0	1	0	4	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	1	16
o__Stauromedusae	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Scandentia	0	0	0	2	16	9	0	0	1	0	0	8	2	2	0	3	1	0	0	10	19	0	2	2	2	0	5	0	0	2	0	2	1	3	0	0	0	0	5	2	2	1	1	2	14	0	0	0	0	0	0	0	1	2	0	7	6	0	0	1	1	2
o__Acorales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Nitrosopumilales	30	64	53	142	104	43	4	408	32	140	183	43	28	27	45	23	39	28	52	130	26	161	647	17	59	253	23	46	13	18	18	14	99	19	24	126	59	0	242	172	69	59	10	4	8	2	30	47	13	65	150	26	49	39	39	115	33	20	27	170	110	76
o__Cystofilobasidiales	50	101	43	214	89	21	89	26	565	206	68	7	8	69	80	713	50	20	174	242	0	12	4	2	158	92	17	43	597	126	485	192	1	76	50	17	12	0	31	24	20	1	40	44	15	0	16	42	5	8	8	0	0	12	1	3	0	141	6	0	2	19
o__Propionibacteriales	40333	5320	17221	5969	13475	3159	3115	18369	23973	8321	32925	6147	5038	30752	22615	3206	1131	3911	3435	6900	54231	59533	113644	13616	3284	6828	3761	1153	2265	11115	4497	1458	14768	3305	4522	6683	5399	3524	9148	7353	4088	5090	626	4984	4838	53	11955	3141	3217	5986	12080	41742	98491	1081	2169	17315	4031	831	1252	3733	1719	1944
o__Piperales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Dacrymycetales	274	49	241	215	115	24	51	104	223	97	25	64	9	41	43	242	38	8	72	118	1	19	10	19	106	190	41	72	214	42	199	106	11	41	24	75	37	4	54	35	71	6	65	32	9	0	32	41	8	63	71	1	7	22	24	24	6	66	11	4	3	11
o__Culicoidibacterales	46	3	6	0	2	3	31	0	0	33	4	43	44	306	425	2	2	0	4	3	0	1	1	1	9	3	12	0	0	0	3	0	0	0	8	2	2	0	5	0	0	0	7	0	1	0	26	54	12	2	0	2	2	0	0	5	0	0	5	0	1	17
o__Micromonosporales	2274	2022	1912	4337	5687	1255	693	8855	4868	2366	2872	3051	1968	3167	5627	436	675	822	4019	3152	8972	26109	51828	10799	4019	7889	2755	699	865	1766	1444	1039	12103	1099	2776	3475	1824	1144	5572	5423	2555	4084	344	328	212	34	1305	1595	1659	4936	11624	4268	15141	777	1157	11397	2532	829	947	2232	1000	1375
o__Phasmatodea	22	16	16	55	151	95	7	59	26	113	1209	1635	8713	77	99	33	16080	124	28	43	3	8	14	18	41	39	27	47	23	206	22	34	5	27	213	114	4176	3	3121	70	72	17	35	29	26	0	17	30	14	20	330	4	14	7	8	4	17	1445	635	16	574	152
o__Santalales	0	0	2	3	0	0	0	4	0	2	0	0	0	0	3	2	0	0	2	13	0	0	0	0	0	3	2	2	4	3	3	2	0	6	8	0	5	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
o__Hepelivirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Thalassiosirales	22	43	23	53	48	42	11	44	38	14	8	16	11	23	38	66	24	22	59	44	19	27	14	8	33	60	17	28	33	17	51	48	5	18	8	43	24	0	33	21	28	8	29	19	1	0	15	15	10	17	11	2	9	35	13	30	15	13	8	13	18	15
o__Glissomonadida	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Balneolales	165	299	212	71	100	113	108	207	41	1597	1290	297	254	325	98	31	60	74	73	65	53	419	134	37	80	100	54	64	26	24	94	29	342	33	125	103	79	47	93	3368	168	465	7	11	289	9	94	181	121	355	1035	92	336	81	141	554	322	221	571	1808	4618	1705
o__Thermotogales	24	41	29	19	27	15	15	39	15	130	46	161	155	134	140	8	4	5	34	36	55	721	242	11	25	27	46	8	0	4	137	14	232	18	19	23	17	24	29	104	23	157	21	8	14	0	37	131	84	26	37	80	286	15	22	153	75	21	29	198	74	52
o__Araucariales	0	0	0	24	21	4	0	30	4	3	0	0	0	0	2	1	9	0	21	44	8	0	0	0	14	9	2	23	6	4	2	18	0	34	12	53	12	0	51	19	54	0	2	2	5	0	0	0	0	3	3	1	0	0	0	0	0	0	2	1	2	0
o__Hymenoptera	224	868	365	309	1122	345	64	305	539	300	2436	3572	647	206	141	194	1127	675	591	368	72	75	360	66	289	1400	139	885	215	204	184	211	58	151	576	1640	5488	30	3968	510	244	73	326	114	88	0	102	119	3969	170	786	62	132	69	57	44	20	1067	850	16	674	431
o__Candidatus Nanohalobiales	0	3	0	1	6	43	5	1	0	5	0	0	6	2	0	0	0	0	0	0	0	1	0	40	20	0	0	1	0	0	0	1	3	0	0	24	12	0	0	3	3	66	0	2	0	2	0	2	0	0	0	0	0	117	181	8	15	0	0	50	7	4
o__Elopiformes	0	3	0	0	1	3	0	0	1	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
o__Oligosphaerales	1	1	2	6	3	2	0	0	0	0	11	0	0	0	1	0	1	0	3	0	1	5	2	0	0	1	0	0	0	0	0	0	2	0	0	4	3	2	3	2	2	0	1	0	0	0	2	0	1	4	0	1	4	0	0	0	0	0	3	7	0	3
o__Fimbriimonadales	13	46	11	47	64	20	3	73	26	26	12	50	37	23	11	11	18	19	53	41	16	121	64	3	33	99	10	31	0	15	6	48	119	16	16	63	36	10	104	110	62	6	4	4	9	0	31	26	14	61	68	15	47	1	6	64	29	8	29	50	60	127
o__Haplosclerida	20	105	19	32	60	16	2	190	51	27	11	7	11	29	16	39	13	44	333	278	4	3	17	1	108	148	57	41	51	23	62	57	11	18	35	105	111	2	82	40	44	2	65	48	11	0	20	17	9	130	195	0	4	10	0	13	3	17	13	4	9	4
o__Haloruvirales	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Nymphaeales	8	9	10	23	97	7	0	74	9	27	4	6	14	5	15	17	16	10	32	90	3	5	25	0	26	73	13	31	59	28	31	82	5	34	47	103	67	0	113	34	67	2	9	7	10	0	1	21	4	12	7	0	3	7	10	0	3	11	12	0	7	7
o__Dactylogyridea	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	1	0	0	0	0
o__Pyrenomonadales	15	75	29	70	56	26	9	58	24	16	28	74	10	15	18	26	24	4	102	34	1	11	24	4	37	41	19	16	20	9	27	18	8	19	4	32	19	0	42	23	23	19	37	15	6	0	18	24	125	18	15	4	11	9	5	14	3	11	7	26	16	12
o__Acidiferrobacterales	45	101	108	37	30	186	6	63	25	48	158	238	43	93	116	8	29	123	54	58	30	123	117	26	16	62	15	6	12	133	9	14	59	94	38	36	42	11	79	60	30	135	5	4	12	3	15	44	351	32	34	44	176	4	2	369	12	109	89	77	75	87
o__Candidatus Micrarchaeales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	9	5	0	0	0	0	1	0	0	2	0	0	0
o__Caryophyllales	521	181	486	242	649	130	151	503	72	396	321	323	285	89	100	53	58	162	148	282	47	217	58	15	525	430	135	201	317	124	105	227	20	151	251	548	357	7	1657	220	224	37	80	97	153	0	43	55	281	92	92	54	206	105	173	54	11	61	476	43	602	2336
o__Crassiclitellata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Mytilinidiales	66	770	173	1200	655	109	134	1024	282	376	78	59	41	530	389	1512	852	12	1544	1973	6	7	36	2	1298	690	1873	372	1614	959	1890	1581	14	2792	776	645	325	0	506	769	802	7	4874	1784	68	0	1333	158	111	674	859	2	3	47	24	4	21	376	16	1	32	13
o__Ceriantharia	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Acarosporales	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Triceratiales	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Onygenales	324	2434	944	5304	6973	693	459	2923	1990	1226	205	161	81	4448	1545	3387	2645	121	13876	6341	93	77	94	865	15139	20537	7083	12343	2627	1638	4722	4598	56	3067	1235	2706	2032	7	1752	2240	2044	49	10646	3454	246	0	2467	514	269	2988	4190	53	76	164	146	18	66	707	71	25	80	27
o__Bacillariales	290	108	281	70	55	30	3	57	37	27	17	29	38	36	21	21	20	26	122	38	20	43	15	2	65	109	55	19	42	18	34	41	36	45	27	76	41	3	61	40	76	19	53	39	15	0	19	47	10	50	38	32	110	5	8	31	11	18	27	15	40	70
o__Pollicipedomorpha	1	2	3	0	28	11	2	1	0	3	1	1	3	2	0	2	2	0	7	4	1	1	10	2	6	2	3	3	7	2	3	1	3	2	0	5	27	0	14	2	3	1	9	3	0	0	0	1	0	12	9	0	0	2	1	4	1	0	0	0	0	2
o__Calanoida	21	8	1	14	54	34	0	2	6	11	3	1	5	2	2	8	8	2	9	8	1	5	2	7	13	20	8	22	11	2	5	15	4	3	2	27	89	3	54	5	8	2	15	4	1	0	3	6	2	8	16	1	8	6	4	1	0	6	7	0	2	1
o__Anthocerotales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Cephalodiscida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Haloplasmatales	2	11	1	2	4	1	11	3	0	61	15	115	93	86	54	1	0	2	2	5	0	5	2	4	4	1	4	0	0	0	10	0	1	2	12	3	0	0	4	2	0	8	36	6	170	0	37	108	11	1	10	0	0	12	7	0	2	1	10	10	13	2213
o__Chlorodendrales	19	52	39	21	28	17	7	33	26	35	164	24	24	19	7	17	10	58	72	33	21	115	23	1	28	36	19	19	26	65	24	24	19	25	76	18	18	0	30	40	17	5	16	10	42	0	41	38	52	22	26	18	42	2	9	24	6	82	231	13	179	480
o__Chroococcidiopsidales	99	109	47	404	389	150	17	255	29	714	96	126	131	92	159	84	157	30	214	149	116	747	288	10	115	312	17	156	245	134	11	214	464	984	99	272	679	15	1582	786	200	155	16	12	49	0	21	55	24	1439	573	149	523	62	44	457	118	70	106	1195	725	134
o__Chthoniobacterales	174	403	314	280	328	142	38	719	132	410	606	586	135	233	300	118	531	230	483	632	187	1657	864	34	238	863	78	114	156	169	55	227	626	128	135	546	505	39	985	1031	321	318	30	45	54	0	100	139	606	401	714	219	717	69	137	1060	192	205	329	383	792	384
o__Desulfuribacillales	34	34	3	9	0	2	29	5	2	183	51	223	199	499	265	3	3	0	18	2	2	15	25	4	18	7	42	4	0	3	121	2	25	1	31	0	1	0	3	12	3	7	76	13	9	0	104	355	109	4	7	3	1	2	4	3	0	3	33	17	66	33
o__Cichliformes	1	3	0	9	6	4	0	8	4	2	2	6	0	3	0	14	0	0	17	18	0	0	0	0	5	9	2	8	6	8	10	19	0	3	11	20	21	0	12	9	1	2	9	6	12	0	4	2	0	9	9	0	0	1	0	0	0	0	4	4	0	0
o__Entodiniomorphida	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
o__Arecales	2	18	3	27	568	12	4	63	4	19	1	3	2	2	5	160	8	4	51	16	1	0	3	0	55	41	16	25	477	307	51	19	7	13	17	51	33	0	92	7	25	26	11	6	2	0	6	9	2	7	2	0	3	2	4	3	1	0	5	3	2	11
o__Sphaerobacterales	44	181	130	165	232	199	17	328	46	190	51	513	348	138	72	31	39	9	190	259	959	11180	17594	229	136	568	48	60	16	29	50	29	3157	44	90	293	140	173	301	2057	670	2010	10	23	22	22	248	834	13	1890	4653	1853	5746	25	45	6425	939	91	45	1563	147	103
o__Arcellinida	6	81	17	59	54	35	2	68	26	11	22	6	2	20	40	14	8	7	117	73	2	12	40	0	35	87	14	25	16	61	6	13	13	8	11	52	40	1	124	14	31	8	22	4	9	0	7	11	8	11	34	3	7	13	12	9	0	21	3	4	7	17
