#NAME	H800_swab_1_S1	H800_swab_2_S1	H801_swab_1_S1	H802_swab_1_S1	H802_swab_2_S1	H803_swab_1_S1	H803_swab_2_S1	H804_swab_1_S1	H804_swab_4_S1	H805_swab_1_S1	H805_swab_2_S1	H806_swab_1_S1	H806_swab_2_S1	H807_swab_1_S1	H807_swab_2_S1	H809_swab_1_S1	H809_swab_2_S1	H810_swab_1_S1	H813_swab_3_S1	H813_swab_4_S1	H814_chip_2_S1	H814_chip_S1	H815_chip_S1	H817_chip_S1	H817_swab_1_S1	H817_swab_2_S1	H818_swab_1_S1	H818_swab_2_S1	H819_swab_1_S1	H819_swab_2_S1	H820_swab_1_S1	H820_swab_2_S1	H821_chip_S1	H821_swab_1_S1	H821_swab_2_S1	H822_swab_1_S1	H822_swab_2_S1	H823_chip_S1	H823_swab_1_S1	H825_swab_1_S1	H825_swab_2_S1	H827_chip_S1	H827_swab_1_S1	H827_swab_2_S1	H831_chip_2_S1	H831_chip_S1	H831_swab_1_S1	H831_swab_2_S1	H833_swab_1_S1	H834_swab_1_S1	H834_swab_2_S1	H835_chip_2_S1	H835_chip_S1	H837_swab_1_S1	H837_swab_2_S1	H838_chip_S1	H840_chip_S1	H840_swab_1_S1	H840_swab_2_S1	H841_chip_S1	H841_swab_1_S1	H841_swab_2_S1
g__Desulfotomaculum	4	13	18	3	5	4	8	22	12	118	137	77	78	78	114	2	2	0	25	15	20	218	122	4	12	20	32	6	0	3	30	3	38	3	1570	14	17	1	25	48	3	15	9	19	4	0	45	86	73	86	195	32	118	11	4	61	18	3	23	30	62	17
g__Pelagibaca	0	1	0	0	0	0	0	0	0	6	0	1	13	1	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	2	6	0	1	0	2	0	0	0	3	0	0	1	0	25	27	0	1	0	1	0	2	0	0	0	13	7
g__Chiropterargas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Macellibacteroides	0	0	0	2	0	0	0	1	0	0	4	0	29	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
g__Chloroparvula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
g__Dyadobacter	56	82	88	63	149	84	690	225	46	2764	3699	87	208	327	275	15	41	317	69	89	12	105	47	20	26	176	51	57	9	29	6	37	59	24	118	158	98	11	185	176	77	22	9	12	573	0	45	167	33	41	36	64	116	46	50	60	27	45	1278	54	1390	8980
g__Culturomica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
g__Knoellia	42	14	26	20	31	1	20	58	153	40	48	94	63	99	14	5	1	16	21	38	211	736	335	62	9	52	44	1	7	27	10	4	154	6	18	12	25	27	36	135	50	49	3	5	6	0	53	25	8	37	80	122	537	3	5	190	149	0	3	9	2	8
g__Leptotrichia	23	15	21	5	216	30	30	42	4	103	31	10	72	78	22	8	0	2	13	5489	9	49	9	48	9	9	19	0	0	2	77	2	3	8	32	6	0	0	9	40	6	0	13	2	147	0	63	182	214	3	13	1	28	3	10	3	2	1	30	6	28	62
g__Acetomicrobium	15	11	34	2	1	1	2	6	15	121	28	82	33	59	28	0	0	0	8	3	0	42	24	2	5	6	60	1	29	60	49	3	6	0	183	24	1	6	2	14	4	3	0	5	0	0	93	103	21	5	3	9	27	1	6	3	10	2	0	0	6	6
g__Purpureocillium	50	364	196	716	661	119	131	581	309	204	48	35	24	620	6584	816	1243	25	1061	1079	11	16	13	33	4262	1361	2470	749	1981	583	808	1296	10	1024	228	393	302	0	418	409	402	18	3032	674	31	1	495	94	70	514	592	0	7	60	44	17	12	479	23	11	25	8
g__Marivivens	8	3	2	1	0	0	1	2	2	2	5	21	3	5	4	2	1	4	2	4	0	0	16	3	0	2	0	0	0	0	1	3	3	0	0	2	1	0	0	2	2	0	1	0	1	0	0	0	2	0	1	2	3	0	0	0	2	11	7	2	33	3
g__Methyloradius	2	2	3	2	0	0	0	11	0	0	65	2	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	28	0	16	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	10	39	0	11	21
g__Candidatus Kentron	118	59	100	44	40	284	4	60	6	86	139	72	60	103	35	10	13	42	130	123	21	131	193	0	49	92	20	12	11	18	12	20	53	24	51	65	55	4	89	139	30	25	72	2	13	0	22	60	169	39	67	36	59	7	12	98	21	64	169	59	234	204
g__Yvonnevirus	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Florenciella	5	6	0	2	6	5	0	7	6	2	7	1	0	3	5	5	1	4	9	7	0	1	1	0	4	7	4	0	9	0	2	4	0	4	2	2	6	0	7	12	0	3	0	0	0	0	1	0	0	2	3	0	8	3	5	0	4	2	1	4	2	5
g__Hemiselmis	81	87	40	18	50	18	13	82	27	43	254	84	62	47	31	2	149	171	69	47	25	47	35	4	25	91	25	21	16	121	15	28	71	40	318	51	43	0	64	64	35	4	18	45	86	0	13	28	89	21	19	10	22	14	12	53	31	359	398	16	529	1030
g__Trabulsiella	0	0	1	0	1	0	0	0	0	12	32	3	55	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	0	0	1800	760	0	167	48
g__Epipactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Zhenpiania	0	0	0	2	0	1	0	0	0	0	0	4	6	0	2	1	0	0	4	12	0	1	1	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	5	4	7	0	1	0	2	0	4	3	1	0	0	1	2	0	0	2	0	0	9	0	4	5
g__Lentibacter	9	23	8	2	1	0	0	1	0	2	0	56	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	2	5	0	0	1	0	0	0	1	7	7
g__Alphaentomopoxvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Birpovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Vogesella	21	57	86	7	14	23	14	6	28	44	649	735	50	5	3	7	16	216	13	22	10	9	8	2	2	19	1	0	1	40	0	9	2	137	9	6	6	2	8	8	2	2	1	13	14	0	2	7	1006	12	9	3	6	1	8	1	6	90	119	2	270	145
g__Reticulascus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Imtechella	0	0	0	2	0	0	0	0	0	19	51	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	3	0	0	2	0	1	58
g__Pseudobythopirellula	30	53	43	2	11	2	3	24	17	11	2	1	1	6	14	0	11	3	32	31	85	32	2	0	13	27	5	6	2	4	2	10	4	5	6	14	15	0	19	79	8	1	4	0	1	0	9	0	0	2	0	0	5	1	0	11	0	13	14	9	15	10
g__Rosa	0	3	2	17	93	5	0	50	0	12	4	3	6	11	7	13	8	2	21	57	2	1	5	5	15	66	19	26	61	20	14	32	0	25	47	94	56	0	72	33	52	0	7	5	1	0	0	6	0	6	9	0	0	1	9	0	0	5	4	0	0	1
g__Craspedostauros	1	2	0	9	15	4	0	10	5	4	0	0	0	0	0	0	3	0	2	5	2	1	3	2	0	2	9	2	3	0	1	3	3	0	1	14	6	0	23	1	15	0	0	2	1	0	2	0	1	3	5	0	1	2	1	3	0	0	1	1	0	0
g__Alysiella	0	0	0	0	4	0	2	0	0	8	1	6	3	0	0	0	0	0	0	6	1	0	2	0	0	0	0	2	1	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	2	15	6	0	1	4
g__Maniola	0	0	0	0	4	1	0	18	0	0	0	0	0	0	2	0	0	4	0	1	0	0	0	0	0	3	0	7	0	0	0	1	0	0	0	4	6	0	2	11	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
g__Hevansia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Amniculibacterium	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	3
g__Alienimonas	122	296	276	23	51	13	5	122	30	28	39	27	12	43	28	10	26	7	113	108	5	55	99	0	55	81	21	12	17	5	13	21	14	18	25	47	16	4	68	67	631	15	6	6	4	0	28	21	78	23	19	14	44	2	6	70	29	54	32	37	70	32
g__Hydrogeniiclostridium	1	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	25	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	1	1
g__Lates	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	29	73	1	0	0	0	0	1	0
g__Pinguiococcus	3	19	3	6	8	4	0	13	5	8	2	11	8	2	2	11	9	0	23	21	0	33	6	1	12	7	9	2	5	1	7	6	36	18	8	5	19	1	3	25	11	3	13	5	2	1	8	11	7	7	4	4	10	1	0	21	10	5	2	39	8	3
g__Siminovitchvirus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0	0	3	0
g__Candidatus Nanosynbacter	1	2	3	0	5	0	0	5	0	0	0	0	4	13	4	0	2	0	0	4	0	0	5	0	0	2	0	0	2	0	0	2	2	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
g__Photobacterium	54	169	128	14	33	17	24	18	156	111	264	469	135	81	55	13	490	186	14	34	28	295	54	10	15	20	24	7	3	183	38	12	81	11	106	12	18	5	44	74	13	48	99	1	22	0	18	54	261	104	372	10	49	4	2	68	37	258	109	79	217	281
g__Lodderomyces	1	7	2	23	11	3	0	12	5	1	2	2	0	5	2	19	7	0	20	20	0	0	0	0	9	14	5	3	13	4	13	11	1	18	4	42	1	0	5	10	8	0	30	9	4	1	12	3	1	4	0	0	0	0	1	0	0	7	1	0	0	0
g__Teubervirus	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Rhodopirellula	309	498	477	95	92	30	12	234	71	115	162	52	65	94	71	25	42	88	286	292	16	114	206	5	132	242	41	31	35	38	31	54	188	42	42	122	86	5	213	173	68	37	26	32	16	1	45	52	38	51	141	28	112	26	54	71	55	36	75	49	142	93
g__Nitrospira	267	477	346	161	287	103	52	545	135	262	732	461	123	306	147	44	127	160	354	395	89	676	1214	36	211	524	117	65	85	244	33	107	237	190	414	295	194	15	633	432	172	241	23	30	97	1	72	165	590	268	437	124	408	71	76	437	120	267	313	297	547	573
g__Kratiovirus	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	46	0	0	0	0
g__Nephroselmis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
g__Maioricimonas	50	129	124	23	47	13	3	95	9	24	8	4	2	17	36	14	23	0	108	123	10	30	77	0	66	104	23	18	11	13	4	13	3	15	10	37	32	0	83	43	10	28	9	6	4	0	21	15	19	28	8	9	7	4	3	1	0	3	4	9	11	6
g__Clostridium	1205	756	225	268	561	385	1057	328	255	4770	1288	5306	4414	8691	7087	191	344	171	697	781	327	1388	605	225	698	599	2398	385	101	157	2760	107	1048	205	3539	334	326	16	332	843	294	297	5585	451	651	2	4082	9503	4594	223	489	211	651	235	325	509	276	430	34793	537	8225	2056
g__Actinobaculum	22	12	9	7	38	6	12	18	52	49	36	10	60	27	3846	2	20	12	11	10	20	132	70	3	2	3	5	1	7	12	41	1	43	0	10	0	6	2	3	13	11	5	0	1	59	0	14	3	1	11	11	40	78	6	0	36	8	0	5	6	3	19
g__Micractinium	9	15	14	6	13	25	2	10	9	5	7	64	6	22	4	2	9	8	28	17	3	32	12	2	9	10	6	28	7	8	10	8	10	4	4	17	7	1	17	11	8	10	13	8	2	0	2	6	53	14	18	5	14	8	13	27	6	7	6	13	12	4
g__Acanthaster	0	0	0	0	7	0	0	0	1	0	2	0	0	0	4	9	2	4	9	13	1	4	4	0	5	0	0	1	0	0	1	3	0	0	0	17	12	0	13	0	2	0	0	1	0	0	0	0	0	2	4	0	0	1	0	2	1	0	1	0	0	1
g__Moonbeamvirus	0	0	0	0	0	0	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	2	0	0	0	0	0	0
g__Orthoreovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Aurunvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Phyllozyma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
g__Macrolepiota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Kostyavirus	0	0	0	0	0	2	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0
g__Himantopus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Halalkaliarchaeum	0	0	0	29	141	636	2	24	0	9	5	8	21	18	6	5	5	0	2	1	8	7	0	137	82	3	6	416	0	0	0	0	300	0	0	143	53	0	0	169	77	859	0	5	11	11	2	26	0	3	0	2	2	1005	1194	199	97	3	1	611	60	15
g__Thermoanaerobacter	16	5	0	8	0	11	35	4	1	130	23	218	77	617	240	2	6	0	12	13	2	41	14	12	9	10	17	0	0	0	6	0	25	0	86	2	0	4	6	24	11	21	26	4	7	0	105	195	59	4	3	17	119	1	1	138	4	4	56	47	80	28
g__Arboricoccus	390	94	536	44	58	3	1	62	19	57	53	34	97	47	24	4	7	25	50	48	4	1	196	0	10	62	9	4	4	14	1	32	2	22	24	31	40	0	100	19	16	0	2	17	5	0	7	7	11	17	12	0	2	4	2	0	2	25	28	2	16	33
g__Mycena	97	190	100	687	379	85	85	394	452	267	305	41	21	141	115	730	127	95	320	330	10	96	17	15	322	466	158	204	602	269	511	397	28	194	67	185	158	2	296	119	211	20	274	182	41	0	84	53	26	318	469	1	13	78	84	25	9	158	11	7	20	10
g__Magnetospira	11	26	27	6	5	3	1	22	1	9	23	24	8	6	9	2	24	9	17	28	2	43	53	0	5	18	24	5	2	16	0	3	5	5	19	9	15	0	28	8	13	0	1	2	3	0	7	28	18	8	5	8	76	1	2	4	11	9	70	3	26	64
g__Hofstenia	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
g__Bodomorpha	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Tropicibacter	17	13	12	4	4	0	0	10	16	32	18	29	7	8	1	2	3	56	2	1	2	27	12	0	4	10	2	0	3	18	0	5	8	1	21	3	11	0	19	4	6	2	51	18	4	0	13	18	1	1	1	2	1	4	2	0	1	2	33	7	91	61
g__Ramazzottius	2	9	0	4	51	9	3	16	4	5	4	2	0	5	26	32	10	3	18	23	0	6	2	1	13	4	13	0	12	8	20	8	0	26	10	52	34	2	13	6	7	4	15	11	0	0	5	4	0	6	7	2	8	4	0	0	2	5	6	0	2	11
g__Azygia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Pomacea	6	13	7	8	57	28	2	8	4	39	64	16	1	17	3	13	3	17	16	19	1	15	17	1	11	18	4	20	3	40	8	7	1	19	13	37	66	1	26	14	11	2	15	3	0	0	2	13	6	1	11	4	4	6	3	6	0	21	3	1	17	42
g__Morus	3	2	11	21	140	20	2	131	4	31	3	11	6	17	15	11	9	5	37	58	0	1	2	1	28	99	28	53	112	32	37	41	0	31	67	90	53	0	73	78	24	0	4	2	2	0	2	14	0	3	13	0	2	2	10	0	0	2	9	1	0	2
g__Rubrobacter	134	270	235	1730	1860	1502	59	1262	89	10804	1266	70039	51879	2723	419	2379	947	228	1478	290	54602	427615	42222	3435	67	581	68	141	74	49	38	105	544560	1899	5021	370	1732	9512	592	302129	93594	130358	421	1233	1499	1806	13951	40142	168	112323	286416	81895	337438	2675	404	396849	162717	4010	3618	223283	13355	8046
g__Tursiops	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Acetabularia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Desulfobaculum	0	1	0	3	1	1	2	1	2	5	0	2	0	12	0	0	34	3	5	2	5	28	18	0	5	3	0	1	0	5	3	3	2	2	3	1	0	0	5	11	2	0	0	1	0	0	1	0	0	2	4	0	4	0	0	3	1	15	6	2	11	5
g__Sutcliffiella	94	63	5	2	4	12	292	9	16	1276	177	1638	939	1112	659	17	7	0	144	6	2	1	2	15	123	11	355	0	1	3	463	5	79	0	712	2	0	0	6	10	2	5	909	64	7	0	617	1578	489	13	39	0	1	2	3	6	3	10	23	4	59	124
g__Bequatrovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Zymomonas	873	631	1102	30	53	8	48	121	430	276	1036	650	565	258	89	7	33	917	57	32	3	10	45	2	26	104	13	5	7	157	17	21	8	30	188	51	46	5	69	30	25	2	3	9	77	0	7	9	128	20	8	1	11	1	1	10	8	54	334	0	272	847
g__Furfurilactobacillus	0	0	2	0	0	0	0	2	0	0	0	0	0	3	0	0	0	3	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0
g__Oleiagrimonas	12	28	195	26	16	493	13	11	406	51	4674	7005	47	8	5	0	7	1325	37	48	0	1	28	4	11	24	2	8	7	11	2	5	1	11	11	7	12	0	16	12	12	13	0	1	7	0	6	67	11621	34	85	1	0	2	4	3	1	103	32	36	122	74
g__Megacormus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Digenea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Syntrophorhabdus	16	16	16	10	14	17	3	33	14	19	49	48	39	30	20	6	3	47	26	32	24	95	95	2	9	37	6	18	7	38	1	4	49	12	26	18	15	8	44	61	11	42	51	2	0	0	7	26	17	21	13	24	100	27	19	81	15	29	29	99	51	30
g__Candidatus Babela	4	12	8	0	4	2	0	8	4	0	0	1	0	2	4	0	6	0	10	14	0	0	2	0	4	14	2	0	0	2	0	0	0	0	1	1	1	0	7	2	1	1	2	2	0	0	0	0	15	1	0	0	0	0	1	0	0	1	2	0	2	0
g__Dimocarpus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
g__Draselvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Silanimonas	0	4	18	0	2	0	2	7	6	7	111	1152	21	1	0	0	1	23	3	0	0	2	1	0	0	2	0	0	0	1	0	2	0	2	2	2	1	0	3	0	0	0	0	0	0	0	2	1	425	2	2	0	2	0	0	0	0	1	3	0	6	7
g__Lepidothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
g__Necropsobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Moritella	6	5	2	6	12	1	0	5	2	6	8	3	9	7	9	3	2	23	0	4	9	114	20	1	6	3	2	4	3	2	0	6	7	12	3	8	6	0	7	6	0	0	0	1	11	0	0	13	5	6	2	13	75	2	1	51	0	29	14	5	28	23
g__Leptochiton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Umezawaea	15	16	16	13	21	3	0	109	14	8	9	5	4	15	11	4	6	3	66	31	26	65	72	1012	20	19	5	9	8	6	2	2	65	6	23	15	12	11	20	35	9	20	0	1	0	0	9	4	1	22	26	21	89	5	6	26	9	2	1	3	12	8
g__Ponticaulis	93	72	129	7	7	1	2	18	58	51	73	93	150	8	2	2	3	20	11	12	1	0	33	0	4	9	5	0	1	0	1	3	2	1	2	10	3	0	13	3	1	0	0	3	3	0	3	0	45	2	1	0	2	0	1	2	0	0	6	1	51	20
g__Lapidilactobacillus	1	3	0	0	9	1	7	3	3	45	3	47	15	20	6	0	7	6	25	0	1	3	4	0	8	3	21	0	2	4	1	0	1	1	68	1	1	0	5	1	2	1	139	2	4	0	36	88	37	3	3	0	1	0	1	2	0	6	9	0	6	2
g__Senna	6	17	17	236	442	26	0	1028	29	194	19	13	78	83	56	27	39	19	226	516	0	0	2	0	237	1005	181	247	1352	275	192	406	1	190	924	943	406	0	840	261	227	1	21	24	0	0	8	67	2	36	12	0	2	12	136	0	0	22	26	0	17	22
g__Warsawvirus	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Collinsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
g__Vigna	8	16	16	66	224	9	3	287	10	59	14	9	18	46	25	17	27	14	68	178	0	4	2	1	104	278	47	88	379	78	64	126	0	102	257	323	173	0	271	87	84	1	15	16	2	0	10	20	1	19	18	1	6	12	36	0	2	8	20	0	8	12
g__Eisenstarkvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
