#NAME	H800_swab_1_S1	H800_swab_2_S1	H801_swab_1_S1	H802_swab_1_S1	H802_swab_2_S1	H803_swab_1_S1	H803_swab_2_S1	H804_swab_1_S1	H804_swab_4_S1	H805_swab_1_S1	H805_swab_2_S1	H806_swab_1_S1	H806_swab_2_S1	H807_swab_1_S1	H807_swab_2_S1	H809_swab_1_S1	H809_swab_2_S1	H810_swab_1_S1	H813_swab_3_S1	H813_swab_4_S1	H814_chip_2_S1	H814_chip_S1	H815_chip_S1	H817_chip_S1	H817_swab_1_S1	H817_swab_2_S1	H818_swab_1_S1	H818_swab_2_S1	H819_swab_1_S1	H819_swab_2_S1	H820_swab_1_S1	H820_swab_2_S1	H821_chip_S1	H821_swab_1_S1	H821_swab_2_S1	H822_swab_1_S1	H822_swab_2_S1	H823_chip_S1	H823_swab_1_S1	H825_swab_1_S1	H825_swab_2_S1	H827_chip_S1	H827_swab_1_S1	H827_swab_2_S1	H831_chip_2_S1	H831_chip_S1	H831_swab_1_S1	H831_swab_2_S1	H833_swab_1_S1	H834_swab_1_S1	H834_swab_2_S1	H835_chip_2_S1	H835_chip_S1	H837_swab_1_S1	H837_swab_2_S1	H838_chip_S1	H840_chip_S1	H840_swab_1_S1	H840_swab_2_S1	H841_chip_S1	H841_swab_1_S1	H841_swab_2_S1
f__Corynebacteriaceae	749	501	1618	567	7684	1292	512	2230	1678	1010	505	738	592	748	1399	946	505	597	377	1394	2184	4330	3813	3012	450	414	567	176	302	454	428	348	2005	346	368	1260	712	207	1383	2589	798	721	103	204	1106	10	328	557	318	409	801	1237	3726	108	292	1498	521	192	187	466	550	336
f__Salasmaviridae	2	0	0	0	0	3	0	0	0	8	0	0	4	4	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	11	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Schleiferiaceae	1	9	8	3	9	0	5	8	2	162	206	9	15	25	2	0	0	4	2	8	0	15	3	0	2	6	0	1	0	0	0	3	8	4	3	0	0	0	3	24	0	1	2	0	4	0	2	9	6	9	5	3	4	1	0	3	0	0	30	0	24	84
f__Cruciviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Zygophyllaceae	0	0	2	4	2	0	0	7	0	0	0	0	0	1	2	1	0	0	2	20	0	0	0	0	0	9	3	0	6	0	3	8	0	17	10	4	15	0	5	1	2	0	0	2	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
f__Cambaridae	0	5	0	2	14	5	0	4	0	0	2	0	0	0	0	0	1	0	4	9	0	0	0	0	4	4	5	4	0	0	0	0	3	1	0	19	25	0	2	6	7	0	2	1	1	0	2	0	0	0	5	0	1	0	0	0	2	2	1	0	0	0
f__Natronoarchaeaceae	4	1	8	220	579	5264	9	71	4	157	26	97	209	140	34	32	14	8	12	6	31	130	22	775	612	33	70	2145	4	1	0	3	2157	2	4	799	320	5	3	1697	493	6168	5	15	37	41	17	169	0	39	23	19	91	5550	6647	2468	1151	16	14	5761	404	87
f__Graaviviridae	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	16	0	0	0	0	0	0	6	5	36	0	0	0	0	0	1	0	0	0	0	0	3	2	25	10	0	0	31	3	1
f__Sarocladiaceae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Camisiidae	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Balanidae	2	34	7	66	97	14	1	56	7	5	6	2	1	4	0	3	6	6	45	31	1	2	30	0	8	39	8	10	38	54	6	13	4	9	24	35	103	2	71	11	6	13	9	6	5	0	1	3	2	7	17	1	6	2	4	3	6	2	2	25	7	13
f__Liviidae	1	5	28	9	54	9	4	13	5	3	5	0	3	3	3	0	4	2	9	8	0	1	5	2	3	29	0	8	5	2	6	6	2	0	14	19	424	0	308	12	1	0	1	5	3	0	5	5	2	2	242	0	0	1	0	0	0	1	0	0	1	0
f__Bionectriaceae	71	207	96	804	486	73	116	659	274	156	37	35	18	403	559	506	1016	8	662	845	10	8	12	12	3123	739	1501	364	594	417	567	1008	8	774	168	414	266	0	366	369	388	5	2832	546	20	0	354	90	49	348	454	8	2	55	50	6	16	150	13	5	16	7
f__Candidatus Mcinerneyibacteriaceae	0	0	1	1	0	2	8	4	2	7	2	10	18	5	3	0	1	0	1	4	0	10	9	0	5	0	1	0	0	0	8	1	0	1	8	0	0	0	2	3	2	1	1	1	2	0	6	3	3	2	8	2	8	8	1	2	2	0	0	2	8	2
f__Clupeidae	0	2	0	0	6	1	0	0	4	0	0	0	1	0	0	0	0	0	4	3	0	1	0	0	3	1	1	2	2	1	0	1	0	1	2	0	9	0	6	4	2	5	4	5	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	3
f__Caulochytriaceae	6	23	8	49	12	3	2	15	35	14	6	10	3	8	8	31	10	1	25	19	1	3	7	0	26	22	9	6	37	10	32	23	13	12	7	15	17	2	8	7	12	2	12	18	3	0	5	10	4	2	9	7	15	3	1	40	8	10	8	8	0	1
f__Iridaceae	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Commelinaceae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Postiaceae	10	18	11	24	16	4	14	31	104	40	12	0	4	9	8	121	7	4	23	37	3	0	2	2	40	49	13	26	109	16	68	34	0	18	10	23	21	0	41	10	21	1	35	13	0	0	10	4	2	9	12	1	0	14	14	4	0	26	0	0	0	3
f__Rhodocyclaceae	332	356	418	102	173	79	113	219	168	662	1919	811	254	230	102	48	326	1068	139	202	71	595	200	21	52	244	35	46	43	1178	34	62	139	423	968	154	109	18	286	194	78	47	21	139	341	0	41	133	962	122	215	67	211	30	65	158	43	1821	2387	56	2638	4179
f__Xylariaceae	122	512	140	1455	1025	159	156	1310	361	341	64	63	40	897	606	1489	1007	17	2055	2168	10	6	66	28	4213	1681	1766	1155	3231	1615	1903	6671	23	2140	493	886	742	2	1029	982	1127	12	4154	1849	47	0	2198	241	63	1156	1289	8	7	154	133	1	15	397	26	4	32	17
f__Channichthyidae	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Debaryomycetaceae	15	90	42	481	246	70	24	82	47	48	17	10	7	53	14	118	73	15	170	171	14	25	36	13	269	280	140	97	92	66	117	134	8	128	29	157	87	4	65	218	548	9	235	105	71	1	114	108	17	59	59	3	19	6	12	0	8	51	31	15	10	27
f__Linotaeniidae	6	7	0	35	177	83	3	17	2	10	8	2	5	4	4	4	9	0	13	14	2	2	1	0	9	27	8	47	0	7	3	7	7	4	13	79	225	2	115	7	17	2	10	1	3	0	9	6	0	9	38	0	13	5	5	2	0	6	0	1	0	6
f__Diaporthaceae	58	391	106	1825	1111	129	117	1476	276	275	39	51	32	414	235	846	626	14	1063	1360	13	8	34	9	1672	2848	1192	593	1342	842	1119	2370	12	1526	313	847	410	0	1143	613	806	12	2153	920	56	0	727	122	42	473	656	4	18	81	67	7	35	275	31	4	33	8
f__Endomicrobiaceae	2	0	2	3	0	1	1	5	0	3	1	22	0	14	2	2	82	2	2	5	1	33	13	0	3	3	0	0	0	1	0	0	1	3	4	1	2	0	2	0	1	2	0	0	0	0	3	7	0	0	0	0	3	1	0	1	0	0	1	5	0	2
f__Spraguidae	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0
f__Oestridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Oxalobacteraceae	10602	6389	6089	4552	4309	1364	913	5584	3616	4576	307519	12704	4387	4193	2326	774	13945	16007	2382	3904	576	2288	3342	112	2005	11213	1608	1092	1094	12244	1338	3143	2315	6373	393337	3683	3342	69	7362	2633	2996	225	1020	1013	70431	5	925	1129	8087	2014	2645	308	1030	303	32127	742	490	531213	724530	347	389171	923598
f__Passifloraceae	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Acanthocerataceae	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	6	0
f__Zamiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Pseudomonadaceae	12877	9236	13183	1410	2504	3369	1999	3072	7422	41857	229907	32201	174415	10025	6990	1056	19086	29045	2040	2619	1641	3729	3698	589	1353	3530	3005	577	2691	18533	3853	844	1995	7501	14783	1854	2203	134	5062	2825	1194	848	4459	1924	16537	7	2920	7153	27032	1460	2698	742	2515	374	1076	1588	989	30580	23573	897	322150	61783
f__Dermophiidae	0	0	0	0	3	3	0	2	0	0	1	0	0	1	1	1	0	2	0	3	3	0	0	3	0	1	0	2	0	0	4	4	0	2	0	2	2	0	3	3	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
f__Scrobiculariidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
f__Rhodanobacteraceae	1102	1116	36177	408	709	1922	3347	823	22001	2680	669561	707513	4325	742	794	73	436	96897	774	890	153	1111	2365	75	443	1307	194	165	167	1966	92	229	814	840	1331	492	307	20	685	627	275	203	87	114	604	0	136	542	990285	754	1237	223	700	21	137	352	197	4036	3589	235	6442	4515
f__Hydrogenophilaceae	32	23	34	27	160	28	6	28	17	26	215	347	25	143	67	8	8	294	35	21	18	114	84	1	8	21	37	0	11	162	1	17	124	77	199	9	10	0	22	125	52	12	18	39	20	0	46	106	451	30	102	6	56	8	4	148	42	161	153	52	151	227
f__Ampulicidae	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Physidae	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Anarhichadidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
f__Chordariaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Amniculicolaceae	59	697	122	162	134	40	119	231	209	263	32	54	19	418	355	1470	796	9	1402	1807	0	3	2	2	956	260	1546	195	1226	685	1652	1238	2	2350	558	155	120	0	273	577	158	6	4198	1373	0	0	1091	105	69	106	100	2	14	29	11	0	9	365	7	1	2	1
f__Thermogemmatisporaceae	14	51	5	51	75	42	3	68	7	35	5	75	48	45	23	10	16	17	130	154	63	430	1321	4	77	448	4	53	35	8	10	36	349	23	29	68	26	7	203	245	83	144	0	3	2	1	59	184	10	231	239	87	335	18	19	334	138	8	7	166	8	9
f__Clastopteridae	1	2	0	22	20	8	0	8	0	0	0	2	0	5	0	2	2	0	3	5	0	3	2	2	7	4	1	1	2	2	0	2	0	1	24	25	267	0	207	13	1	3	5	0	4	0	7	4	3	0	110	0	0	0	0	2	0	3	2	1	2	2
f__Sycettidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Didymosphaeriaceae	369	3994	822	1145	1102	251	805	1713	1332	2264	223	225	126	2852	2013	10250	3699	56	5350	8155	10	10	17	52	8421	937	6600	957	8683	3766	9344	7445	49	11546	3257	1364	985	0	2401	6110	1141	5	30280	7667	28	0	6337	624	341	706	763	6	17	179	111	6	11	2067	43	8	66	31
f__Elapidae	1	22	2	18	51	20	1	31	5	6	6	0	1	11	1	16	8	2	40	19	19	2	9	9	25	31	13	19	8	18	179	19	8	22	4	26	44	0	25	10	16	0	24	11	24	0	8	4	2	13	16	0	3	6	1	3	0	13	2	3	5	4
f__Dryopteridaceae	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Prevotellaceae	210	134	185	163	818	189	248	253	84	623	520	350	249	223	398	55	98	190	91	783	251	809	296	150	102	474	78	130	57	84	60	75	489	131	119	288	225	20	275	304	146	146	200	81	1020	4	103	225	268	97	204	156	536	140	188	305	128	103	392	224	516	1108
f__Pitheciidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Pleuronectidae	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
f__Poduridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
f__Cavosteliaceae	45	250	32	398	350	169	32	731	206	117	519	10	25	39	21247	212	43	12	340	277	3	86	259	13	198	1091	78	192	188	46	158	115	51	84	29	1173	802	1	1426	119	149	11	89	49	18	0	36	97	6331	121	190	12	26	251	124	28	5	86	37	13	90	125
f__Caulobacteraceae	18562	11936	14847	1287	2446	732	393	6506	4857	2460	11978	12909	5511	3063	1972	602	1031	25039	3221	2720	486	1030	3890	81	963	4437	565	530	394	2456	554	2032	390	1162	3981	2154	1871	68	3594	1420	1105	220	265	890	5987	3	664	399	7400	760	523	389	996	94	389	394	220	2206	10255	189	40780	59768
f__Thermoanaerobacterales Family III. Incertae Sedis	57	51	9	17	16	14	74	30	49	418	295	185	120	721	388	7	2	19	67	53	31	269	76	14	46	25	150	14	4	2	140	11	69	8	194	18	14	6	27	69	19	32	43	19	16	1	249	409	168	16	27	42	101	6	7	80	23	11	161	46	105	160
f__Desulfosalsimonadaceae	1	1	3	0	0	0	0	4	0	2	2	0	0	0	2	0	0	2	0	0	2	2	17	1	0	6	0	0	0	1	5	0	9	0	2	2	1	1	4	5	3	0	2	0	0	0	0	0	2	1	0	1	6	0	0	3	8	0	0	2	1	17
f__Xenidae	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Sporolactobacillaceae	74359	12182	127	147	164	1707	43857	322	216	30064	4981	94042	7796	561550	875009	3589	2356	2	3753	858	41	371	176	2194	23671	232	7665	49	169	45	148586	21	1771	57	9460	55	113	5	73	579	174	636	15816	652	51	4	6657	24468	16002	412	786	108	388	60	362	722	311	128	388	291	322	394
f__Candidatus Comchoanobacteraceae	0	2	0	1	0	0	0	0	0	2	8	22	4	3	0	1	2	4	0	4	1	11	5	0	0	4	2	2	0	1	0	0	1	0	1	1	0	0	0	1	1	0	2	0	1	0	0	0	80	2	0	2	4	0	2	1	1	0	2	1	2	3
f__Geometridae	3	4	7	10	16	1	0	75	0	1	0	5	0	3	2	5	6	1	10	10	0	1	0	2	6	3	4	74	5	6	22	3	0	10	7	18	64	0	57	4	0	4	8	5	0	0	5	1	3	1	26	0	2	2	0	0	2	0	1	2	2	0
f__Ellobiidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
f__Valsaceae	66	259	95	1655	1453	222	85	1252	275	221	61	103	31	505	286	552	503	233	971	1206	4	10	14	19	1657	1569	1035	481	1295	1011	959	1964	29	1574	314	678	403	1	643	480	745	63	1903	815	47	0	523	145	51	643	791	14	37	71	92	19	54	214	35	65	53	25
f__Geminigeraceae	15	75	29	70	55	26	9	58	24	16	28	74	10	15	18	26	24	4	102	34	1	11	24	4	37	41	19	16	20	9	27	18	8	19	4	32	19	0	40	22	23	19	37	15	6	0	17	24	125	18	15	4	11	9	5	14	3	11	7	26	16	12
f__Kofleriaceae	115	301	189	103	210	39	16	382	121	92	321	103	29	173	131	37	84	84	233	283	35	112	240	11	123	449	71	57	38	68	30	165	32	84	54	184	140	2	470	108	109	16	18	42	15	0	28	69	119	50	50	28	78	85	39	55	21	49	76	27	208	113
f__Agaricostilbaceae	6	2	9	9	2	0	2	2	106	30	7	0	2	0	11	87	4	0	0	12	0	0	0	0	6	20	0	4	64	3	67	26	0	1	0	0	0	0	5	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2	0	0	2
f__Lachnocladiaceae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Chaetopeltidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Morganellaceae	471	401	755	1059	738	86	80	877	255	506	1860	1414	4193	298	249	47	6584	654	176	226	78	85	140	65	595	523	155	161	61	406	158	315	100	191	1090	213	173	6	341	196	342	48	138	307	592	2	218	329	303	186	289	31	56	29	55	47	81	4704	2173	118	3837	1571
f__Laemophloeidae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Mniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Trypetheliaceae	18	187	52	1916	1029	114	68	1322	222	199	39	14	10	167	158	490	319	8	445	567	10	3	18	7	671	799	688	189	718	410	758	897	6	727	165	1453	314	0	724	465	764	13	1304	560	54	4	360	104	25	1091	1485	0	0	28	14	0	16	169	16	3	17	8
f__Prochloraceae	0	1	0	0	1	0	0	0	0	30	2	0	2	0	0	0	0	0	2	0	2	4	12	0	0	3	0	0	0	0	0	2	0	5	0	1	0	0	3	2	0	6	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	42	11	1
f__Morchellaceae	47	70	24	544	269	79	14	114	45	51	13	5	8	67	88	81	107	15	147	167	5	0	7	5	324	315	265	149	161	95	138	205	9	166	28	175	65	0	181	105	120	2	354	162	25	0	115	88	14	101	142	2	0	25	4	5	3	60	5	0	3	2
f__Thermincolaceae	2	1	4	2	3	6	0	2	0	16	1	12	12	30	22	1	0	0	9	3	2	19	16	1	8	2	1	0	0	2	0	0	22	1	18	0	2	1	6	26	8	7	37	2	0	0	7	11	4	9	31	12	42	0	0	31	58	2	3	8	11	15
f__Dendrobatidae	2	1	3	3	3	2	0	2	0	2	0	1	0	2	5	9	10	0	22	6	5	4	4	1	3	3	8	2	12	11	13	10	3	17	3	11	4	0	1	7	0	0	14	4	3	0	2	1	1	0	4	0	2	1	0	1	0	2	0	1	1	0
f__Acarosporaceae	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Tremellaceae	60	15	6	100	56	17	11	61	120	80	28	5	2	152	103	73	14	39	62	56	13	140	7	12	36	37	61	9	148	64	436	34	0	25	17	66	36	0	53	16	21	0	63	18	18	0	14	18	7	14	6	0	2	10	9	1	0	82	5	1	3	2
f__Orbiniidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0
f__Microbacteriaceae	95041	83393	121471	3206	4930	1334	51595	7199	613127	265711	80874	70963	16315	160236	233548	6274	6996	8674	2921	3031	18469	34266	27709	3481	4617	4708	114943	1290	144260	151973	200837	1587	7474	1103	4158	4660	3109	1038	6464	4214	2239	2430	377	5129	1811	25	9323	44126	40498	3989	7764	5790	19051	596	873	7194	1707	21379	13223	2075	4231	15144
f__Thiovulaceae	9	10	12	10	9	2	22	8	17	55	29	67	21	52	101	5	2	13	9	15	4	52	13	2	8	5	4	2	4	7	80	5	7	1	7	15	8	3	15	12	2	12	6	0	15	0	14	16	41	11	4	17	59	0	0	72	0	32	30	16	66	58
f__Euglenaceae	0	2	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
f__Octodontidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	2	2	0	0	0	6	0	0	0	0	0	0	6	0	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
f__Cymodoceaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Portunidae	1	19	5	13	59	21	2	36	42	6	7	6	2	8	4	17	11	8	25	31	0	13	9	3	40	35	30	20	24	25	22	36	4	13	14	51	127	0	93	26	35	14	17	8	2	0	9	3	3	21	44	7	2	3	6	23	6	16	4	10	16	4
f__Marasmiaceae	43	81	43	331	171	54	51	191	380	223	45	16	15	49	48	513	105	19	155	157	4	3	37	7	245	214	116	136	479	136	333	217	20	149	29	132	76	0	155	88	128	3	192	91	21	0	85	60	13	74	118	6	5	37	19	5	10	109	12	5	15	15
f__Tritrichomonadidae	6	12	3	65	60	19	2	24	7	5	10	2	6	5	6	3	6	4	23	13	0	2	3	4	6	20	6	4	12	3	1	3	1	6	2	20	14	0	15	2	8	0	8	4	0	0	3	5	5	9	13	1	2	0	0	2	0	0	12	1	0	2
f__Castoridae	0	2	0	0	17	4	0	3	1	0	0	0	0	0	0	0	0	0	2	3	13	2	3	2	1	2	1	2	0	0	0	0	0	3	0	4	1	0	2	5	0	0	1	0	14	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0
f__Hericiaceae	49	128	20	174	114	30	43	152	245	129	34	11	14	33	55	325	55	20	156	176	6	5	3	3	133	201	53	56	302	120	213	151	5	114	48	69	80	0	193	52	78	7	109	44	12	0	49	27	23	70	71	1	5	45	25	8	9	81	3	3	1	6
f__Actinomycetaceae	637	706	723	265	18914	471	621	859	2672	1827	916	1005	1288	967	5122	221	100	182	249	1080	2002	4820	3663	1470	211	327	398	63	346	497	748	124	1266	274	417	281	228	314	344	616	293	384	187	61	2153	5	1190	387	511	550	1092	1298	4002	66	114	1086	208	188	257	381	275	547
f__Pseudeurotiaceae	377	1613	659	3878	2595	373	330	2664	1028	837	329	165	166	1604	844	2897	1875	94	3775	3856	13	23	48	128	4910	3701	4320	2076	2949	1909	4206	4741	56	3529	1038	2053	1088	2	1507	1823	2015	19	6478	2762	166	3	2051	409	203	2086	2855	5	14	130	75	15	50	766	137	13	242	290
f__Steigviridae	0	0	0	0	1	0	31	0	0	0	0	0	0	4	2	1	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	2	2	0	0	0	1	1	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	4
f__Pedaliaceae	0	0	0	8	517	3	0	38	1	3	1	2	2	8	0	3	3	0	4	14	2	16	0	0	12	42	3	12	84	24	9	31	2	6	46	54	6	0	50	11	7	0	3	0	0	0	0	3	0	3	0	0	0	2	8	2	0	4	0	0	4	4
f__Cucurbitaceae	2	21	16	43	371	20	4	166	8	57	7	11	10	20	23	34	4	3	55	121	5	3	7	64	48	159	51	54	197	64	51	108	2	62	131	253	81	2	248	61	85	19	14	18	21	0	10	24	4	19	26	6	2	9	20	0	2	450	5	7	2	4
f__Methanobacteriaceae	210	54	32	126	309	231	37	173	28	130	110	338	146	154	450	17	31	10	129	232	54	281	130	32	76	235	46	136	7	19	174	73	155	20	28	349	204	8	586	382	191	224	32	26	27	2	94	171	395	75	62	51	185	160	242	181	43	22	75	163	235	161
f__Moritellaceae	6	5	2	6	12	1	0	5	2	6	8	3	9	7	9	3	2	23	0	4	9	114	20	1	6	3	2	4	3	2	0	6	7	12	3	8	6	0	7	6	0	0	0	1	11	0	0	13	5	6	2	13	75	2	1	51	0	29	14	5	28	23
